DATE TIME,EVAP_CFS,RIV_REL_CFS,RAIN_IN,PPT_INC_IN,PPTINC4_IN,ABV_TOC_AF,RES_ELE_FT,STORAGE_AF,INFLOW_CFS,OUTFLOW_CFS,RES_CHG_AF,TOC_STO_AF
2016-02-25 00:00,34,,19.84,0.00,0.00,"-1,156,648",765.65,"1,828,049","5,292",472,"9,493","2,984,696"
2016-02-26 00:00,37,,19.84,0.00,0.00,"-1,157,619",766.62,"1,837,677","5,346",455,"9,628","2,995,296"
2016-02-27 00:00,26,,19.84,0.00,0.00,"-1,158,934",767.52,"1,846,643","5,067",471,"8,966","3,005,577"
2016-02-28 00:00,29,,19.84,0.00,0.00,"-1,159,709",768.44,"1,855,840","5,086",471,"9,197","3,015,549"
2016-02-29 00:00,20,,19.84,0.00,0.00,"-1,160,554",769.32,"1,864,668","4,935",464,"8,829","3,025,223"
2016-03-01 00:00,37,,19.84,0.00,0.00,"-1,161,130",770.17,"1,873,223","4,872",468,"8,554","3,034,353"
2016-03-02 00:00,33,,19.84,0.00,0.00,"-1,162,163",770.97,"1,881,300","4,913",808,"8,077","3,043,463"
2016-03-03 00:00,28,,19.96,0.12,0.00,"-1,158,722",771.82,"1,889,910","5,220",851,"8,610","3,048,632"
2016-03-04 00:00,8,,20.40,0.44,0.12,"-1,099,429",772.91,"1,900,992","6,609","1,064","11,083","3,000,422"
2016-03-05 00:00,0,,22.96,2.56,0.60,"-892,147",778.46,"1,958,157","29,649",830,"57,164","2,850,304"
2016-03-06 00:00,0,,23.36,0.40,2.40,"-774,305",788.33,"2,062,863","53,354",513,"104,706","2,837,169"
2016-03-07 00:00,35,,24.04,0.68,0.80,"-707,802",793.82,"2,122,805","30,841",643,"59,942","2,830,608"
2016-03-08 00:00,39,,24.04,0.00,0.24,"-675,155",797.52,"2,163,893","21,560",808,"41,088","2,839,048"
2016-03-09 00:00,43,,24.16,0.12,0.00,"-641,773",800.41,"2,196,374","17,382",965,"32,481","2,838,147"
2016-03-10 00:00,9,,25.84,1.68,0.12,"-553,712",804.66,"2,244,762","25,444","1,043","48,388","2,798,474"
2016-03-11 00:00,82,,26.68,0.84,1.76,"-465,448",811.36,"2,322,552","39,644",291,"77,790","2,788,000"
2016-03-12 00:00,32,,27.60,0.92,0.76,"-399,723",816.90,"2,388,277","33,455",293,"65,725","2,788,000"
2016-03-13 00:00,32,,28.08,0.48,1.08,"-296,148",825.42,"2,491,852","52,426",33,"103,576","2,788,000"
2016-03-14 00:00,20,,28.08,0.00,0.32,"-188,257",834.03,"2,599,743","54,363",137,"107,890","2,788,000"
2016-03-15 00:00,0,,28.08,0.00,0.00,"-126,328",838.86,"2,661,672","32,144",922,"61,930","2,788,000"
2016-03-16 00:00,88,,28.08,0.00,0.00,"-79,514",842.46,"2,708,486","24,736",986,"46,814","2,788,000"
2016-03-17 00:00,57,,28.08,0.00,0.00,"-39,026",845.54,"2,748,974","20,403",0,"40,487","2,788,000"
2016-03-18 00:00,47,,28.08,0.00,0.00,"-6,119",848.02,"2,781,881","16,569",0,"32,907","2,788,000"
2016-03-19 00:00,36,,28.08,0.00,0.00,"21,960",850.12,"2,809,960","15,153",825,"28,080","2,788,000"
2016-03-20 00:00,29,,28.56,0.48,0.00,"52,131",852.36,"2,840,131","15,975",735,"30,170","2,788,000"
2016-03-21 00:00,66,,28.96,0.40,0.48,"98,634",855.78,"2,886,634","23,441",0,"46,503","2,788,000"
2016-03-22 00:00,19,,28.96,0.00,0.40,"138,483",858.68,"2,926,483","20,606",497,"39,849","2,788,000"
2016-03-23 00:00,53,,28.96,0.00,0.00,"170,780",861.01,"2,958,780","16,763",428,"32,297","2,788,000"
2016-03-24 00:00,46,,28.96,0.00,0.00,"194,222",862.69,"2,982,222","14,894","2,960","23,442","2,788,000"
2016-03-25 00:00,69,,28.96,0.00,0.00,"209,501",863.78,"2,997,501","14,109","6,196","15,279","2,788,000"
2016-03-26 00:00,38,,28.96,0.00,0.00,"217,896",864.63,"3,009,454","12,369","6,375","11,954","2,791,559"
2016-03-27 00:00,38,,29.04,0.08,0.00,"212,082",865.34,"3,019,465","11,295","6,067","10,010","2,807,383"
2016-03-28 00:00,154,,29.08,0.04,0.08,"206,880",866.03,"3,029,216","10,814","5,743","9,751","2,822,336"
2016-03-29 00:00,46,,29.08,0.00,0.04,"201,977",866.76,"3,039,556","9,868","4,680","10,340","2,837,579"
2016-03-30 00:00,70,,29.08,0.00,0.00,"196,904",867.46,"3,049,496","8,707","3,626","9,940","2,852,592"
2016-03-31 00:00,78,,29.08,0.00,0.00,"182,947",868.18,"3,059,742","8,173","3,001","10,246","2,876,795"
2016-04-01 00:00,58,,29.08,0.00,0.00,"169,218",868.90,"3,070,014","8,131","2,823","10,272","2,900,796"
2016-04-02 00:00,77,,29.08,0.00,0.00,"156,366",869.65,"3,080,738","7,804","2,392","10,725","2,924,372"
2016-04-03 00:00,77,,29.08,0.00,0.00,"142,087",870.27,"3,089,624","6,915","2,358","8,886","2,947,538"
2016-04-04 00:00,54,,29.08,0.00,0.00,"135,994",871.43,"3,106,298","9,574","1,041","16,673","2,970,304"
2016-04-05 00:00,54,,29.08,0.00,0.00,"124,801",872.19,"3,117,258","7,619","2,113","10,960","2,992,457"
2016-04-06 00:00,128,,29.08,0.00,0.00,"114,645",873.01,"3,129,112","8,010","1,833","11,855","3,014,468"
2016-04-07 00:00,105,,29.08,0.00,0.00,"107,353",874.00,"3,143,468","8,179",910,"14,355","3,036,114"
2016-04-08 00:00,109,,29.08,0.00,0.00,"101,588",875.05,"3,158,743","8,372",561,"15,275","3,057,155"
2016-04-09 00:00,58,,29.08,0.00,0.00,"100,855",876.21,"3,175,681","8,598",0,"16,938","3,074,826"
2016-04-10 00:00,59,,29.08,0.00,0.00,"100,970",877.38,"3,192,830","8,630",0,"17,149","3,091,860"
2016-04-11 00:00,0,,29.08,0.00,0.00,"96,849",878.44,"3,208,423","8,342",406,"15,593","3,111,574"
2016-04-12 00:00,20,,29.08,0.00,0.00,"92,009",879.47,"3,223,626","8,134",523,"15,203","3,131,617"
2016-04-13 00:00,20,,29.08,0.00,0.00,"88,296",880.40,"3,237,380","7,569",533,"13,754","3,149,084"
2016-04-14 00:00,148,,29.20,0.12,0.12,"90,216",881.38,"3,251,939","7,958",394,"14,559","3,161,723"
2016-04-15 00:00,256,,29.20,0.00,0.00,"84,783",882.30,"3,265,650","7,769",750,"13,711","3,180,866"
2016-04-16 00:00,60,,29.20,0.00,0.00,"76,151",883.00,"3,276,110","6,424","1,090","10,460","3,199,959"
2016-04-17 00:00,60,,29.20,0.00,0.00,"66,992",883.66,"3,285,994","6,150","1,106","9,884","3,219,001"
2016-04-18 00:00,234,,29.20,0.00,0.00,"58,581",884.35,"3,296,350","6,561","1,106","10,356","3,237,768"
2016-04-19 00:00,133,,29.20,0.00,0.00,"49,256",884.96,"3,305,526","6,139","1,381","9,176","3,256,269"
2016-04-20 00:00,89,,29.20,0.00,0.00,"40,208",885.57,"3,314,718","6,167","1,443","9,193","3,274,510"
2016-04-21 00:00,130,,29.20,0.00,0.00,"37,771",886.16,"3,323,628","6,137","1,440","8,909","3,285,857"
2016-04-22 00:00,65,,30.00,0.80,0.00,"81,167",887.08,"3,337,555","8,446","1,436","13,927","3,256,388"
2016-04-23 00:00,41,,30.00,0.00,0.80,"77,790",888.02,"3,351,827","8,664","1,427","14,272","3,274,037"
2016-04-24 00:00,41,,30.00,0.00,0.00,"69,972",888.74,"3,362,788","6,977","1,410","10,962","3,292,816"
2016-04-25 00:00,139,,30.00,0.00,0.00,"61,418",889.40,"3,372,860","6,629","1,413","10,071","3,311,442"
2016-04-26 00:00,115,,30.00,0.00,0.00,"51,311",889.94,"3,381,115","5,913","1,636","8,255","3,329,804"
2016-04-27 00:00,70,,30.00,0.00,0.00,"40,464",890.41,"3,388,312","5,609","1,910","7,197","3,347,848"
2016-04-28 00:00,53,,30.00,0.00,0.00,"28,988",890.81,"3,394,446","5,220","2,074","6,134","3,365,458"
2016-04-29 00:00,124,,30.00,0.00,0.00,"14,348",890.99,"3,397,209","4,374","2,703","2,763","3,382,861"
2016-04-30 00:00,82,,30.00,0.00,0.00,236,891.16,"3,399,820","4,824","3,426","2,611","3,399,584"
2016-05-01 00:00,83,,30.00,0.00,0.00,"-12,600",891.37,"3,403,047","5,063","3,431","3,227","3,415,647"
2016-05-02 00:00,229,,30.00,0.00,0.00,"-26,844",891.55,"3,405,815","5,045","3,420","2,768","3,432,660"
2016-05-03 00:00,141,,30.00,0.00,0.00,"-42,686",891.59,"3,406,431","4,810","4,281",616,"3,449,117"
2016-05-04 00:00,85,,30.00,0.00,0.00,"-59,559",891.56,"3,405,969","4,694","4,919",-462,"3,465,528"
2016-05-05 00:00,81,,30.00,0.00,0.00,"-79,156",891.26,"3,401,357","3,284","5,529","-4,612","3,480,513"
2016-05-06 00:00,38,,30.08,0.08,0.00,"-89,512",891.30,"3,401,971","6,225","5,800",614,"3,491,483"
2016-05-07 00:00,42,,30.32,0.24,0.08,"-92,149",891.25,"3,401,203","5,032","5,454",-768,"3,493,352"
2016-05-08 00:00,42,,30.36,0.04,0.28,"-102,870",891.42,"3,403,816","6,059","4,699","2,613","3,506,686"
2016-05-09 00:00,0,,30.36,0.00,0.00,"-119,151",891.41,"3,403,662","4,228","4,383",-154,"3,522,813"
2016-05-10 00:00,93,,30.36,0.00,0.00,"-131,877",891.57,"3,406,123","5,189","3,856","2,461","3,538,000"
2016-05-11 00:00,166,,30.36,0.00,0.00,"-130,339",891.67,"3,407,661","4,849","3,829","1,538","3,538,000"
2016-05-12 00:00,149,,30.36,0.00,0.00,"-129,262",891.74,"3,408,738","4,451","3,837","1,077","3,538,000"
2016-05-13 00:00,123,,30.36,0.00,0.00,"-129,877",891.70,"3,408,123","4,061","4,171",-615,"3,538,000"
2016-05-14 00:00,106,,30.36,0.00,0.00,"-132,646",891.52,"3,405,354","3,572","4,861","-2,769","3,538,000"
2016-05-15 00:00,106,,30.36,0.00,0.00,"-138,487",891.14,"3,399,513","3,301","6,139","-5,841","3,538,000"
2016-05-16 00:00,166,,30.36,0.00,0.00,"-140,484",891.01,"3,397,516","5,031","5,949","-1,996","3,538,000"
2016-05-17 00:00,174,,30.36,0.00,0.00,"-145,702",890.67,"3,392,298","3,491","5,947","-5,219","3,538,000"
2016-05-18 00:00,200,,30.36,0.00,0.00,"-152,139",890.25,"3,385,861","3,148","6,194","-6,437","3,538,000"
2016-05-19 00:00,148,,30.36,0.00,0.00,"-159,180",889.79,"3,378,820","3,070","6,394","-7,041","3,538,000"
2016-05-20 00:00,132,,30.36,0.00,0.00,"-165,140",889.40,"3,372,860","4,677","7,628","-5,960","3,538,000"
2016-05-21 00:00,85,,30.40,0.04,0.00,"-176,431",888.66,"3,361,569","2,624","8,154","-11,291","3,538,000"
2016-05-22 00:00,85,,30.40,0.00,0.04,"-186,020",888.03,"3,351,980","3,262","8,012","-9,589","3,538,000"
2016-05-23 00:00,63,,30.40,0.00,0.00,"-195,895",887.38,"3,342,105","3,237","8,152","-9,875","3,538,000"
2016-05-24 00:00,80,,30.40,0.00,0.00,"-203,476",886.88,"3,334,524","3,334","7,077","-7,581","3,538,000"
2016-05-25 00:00,101,,30.40,0.00,0.00,"-206,657",886.67,"3,331,343","4,235","5,814","-3,181","3,538,000"
2016-05-26 00:00,100,,30.40,0.00,0.00,"-212,709",886.27,"3,325,291","2,519","5,394","-6,052","3,538,000"
2016-05-27 00:00,134,,30.40,0.00,0.00,"-216,488",886.02,"3,321,512","2,766","4,537","-3,778","3,538,000"
2016-05-28 00:00,104,,30.40,0.00,0.00,"-219,508",885.82,"3,318,492","3,304","4,722","-3,021","3,538,000"
2016-05-29 00:00,104,,30.40,0.00,0.00,"-223,734",885.54,"3,314,266","2,483","4,585","-4,226","3,538,000"
2016-05-30 00:00,104,,30.40,0.00,0.00,"-226,600",885.35,"3,311,400","3,254","4,518","-2,865","3,538,000"
2016-05-31 00:00,334,,30.40,0.00,0.00,"-230,668",885.08,"3,307,332","2,938","4,656","-4,068","3,538,000"
2016-06-01 00:00,192,,30.40,0.00,0.00,"-236,237",884.71,"3,301,763","2,407","5,024","-5,570","3,538,000"
2016-06-02 00:00,209,,30.40,0.00,0.00,"-243,753",884.21,"3,294,247","1,474","5,055","-7,516","3,538,000"
2016-06-03 00:00,192,,30.40,0.00,0.00,"-249,306",883.84,"3,288,694","2,617","5,301","-5,553","3,538,000"
2016-06-04 00:00,174,,30.40,0.00,0.00,"-257,999",883.26,"3,280,001","2,041","6,249","-8,693","3,538,000"
2016-06-05 00:00,173,,30.40,0.00,0.00,"-265,778",882.74,"3,272,222","2,786","6,534","-7,779","3,538,000"
2016-06-06 00:00,204,,30.40,0.00,0.00,"-273,842",882.20,"3,264,158","1,663","5,525","-8,064","3,538,000"
2016-06-07 00:00,173,,30.40,0.00,0.00,"-280,850",881.73,"3,257,150","1,895","5,180","-7,008","3,538,000"
2016-06-08 00:00,151,,30.40,0.00,0.00,"-286,359",881.36,"3,251,641","1,923","4,550","-5,509","3,538,000"
2016-06-09 00:00,146,,30.40,0.00,0.00,"-290,969",881.05,"3,247,031","2,364","4,617","-4,610","3,538,000"
2016-06-10 00:00,146,,30.40,0.00,0.00,"-298,247",880.56,"3,239,753","1,458","4,906","-7,278","3,538,000"
2016-06-11 00:00,129,,30.40,0.00,0.00,"-307,419",879.94,"3,230,581","1,925","6,504","-9,172","3,538,000"
2016-06-12 00:00,129,,30.40,0.00,0.00,"-318,364",879.20,"3,219,636","1,191","6,506","-10,945","3,538,000"
2016-06-13 00:00,222,,30.40,0.00,0.00,"-330,461",878.38,"3,207,539",716,"6,519","-12,097","3,538,000"
2016-06-14 00:00,158,,30.40,0.00,0.00,"-344,436",877.43,"3,193,564",737,"7,847","-13,975","3,538,000"
2016-06-15 00:00,119,,30.40,0.00,0.00,"-356,903",876.58,"3,181,097","1,273","7,366","-12,467","3,538,000"
2016-06-16 00:00,80,,30.40,0.00,0.00,"-369,774",875.70,"3,168,226",627,"7,109","-12,870","3,538,000"
2016-06-17 00:00,80,,30.40,0.00,0.00,"-379,548",875.03,"3,158,452",676,"5,524","-9,774","3,538,000"
2016-06-18 00:00,84,,30.68,0.28,0.20,"-393,080",874.10,"3,144,920","1,454","8,118","-13,533","3,538,000"
2016-06-19 00:00,105,,30.68,0.00,0.04,"-407,005",873.14,"3,130,995","1,226","8,141","-13,925","3,538,000"
2016-06-20 00:00,159,,30.68,0.00,0.00,"-421,320",872.15,"3,116,680","2,113","9,244","-14,315","3,538,000"
2016-06-21 00:00,201,,30.68,0.00,0.00,"-432,997",871.34,"3,105,003","3,606","9,219","-11,677","3,538,000"
2016-06-22 00:00,179,,30.68,0.00,0.00,"-448,089",870.29,"3,089,911","1,147","8,648","-15,092","3,538,000"
2016-06-23 00:00,161,,30.68,0.00,0.00,"-462,127",869.31,"3,075,873","1,830","8,890","-14,038","3,538,000"
2016-06-24 00:00,145,,30.68,0.00,0.00,"-478,970",868.13,"3,059,030",752,"8,955","-16,843","3,538,000"
2016-06-25 00:00,144,,30.68,0.00,0.00,"-493,193",867.13,"3,044,807","2,034","8,988","-14,223","3,538,000"
2016-06-26 00:00,164,,30.68,0.00,0.00,"-506,236",866.21,"3,031,764","2,557","8,968","-13,043","3,538,000"
2016-06-27 00:00,300,,30.68,0.00,0.00,,865.35,"3,019,606","3,515","9,415","-12,158",
2016-06-28 00:00,196,,30.68,0.00,0.00,,863.92,"2,999,467","2,382","12,268","-20,139",
2016-06-29 00:00,219,,30.68,0.00,0.00,"-558,716",862.48,"2,979,284","2,238","12,265","-20,183","3,538,000"
2016-06-30 00:00,186,,30.68,0.00,0.00,"-580,055",860.95,"2,957,945","2,270","12,772","-21,339","3,538,000"
2016-07-01 00:00,173,,30.68,0.00,0.00,"-599,626",859.54,"2,938,374","2,913","12,676","-19,571","3,538,000"
2016-07-02 00:00,169,,30.68,0.00,0.00,"-621,998",857.92,"2,916,002","1,655","12,764","-22,372","3,538,000"
2016-07-03 00:00,169,,30.68,0.00,0.00,"-643,428",856.36,"2,894,572","2,097","12,732","-21,430","3,538,000"
2016-07-04 00:00,167,,30.68,0.00,0.00,"-664,746",854.80,"2,873,254","2,236","12,816","-21,318","3,538,000"
2016-07-05 00:00,212,,30.68,0.00,0.00,"-685,683",853.26,"2,852,317","2,482","12,825","-20,937","3,538,000"
2016-07-06 00:00,192,,30.68,0.00,0.00,"-706,782",851.70,"2,831,218","1,001","11,446","-21,099","3,538,000"
2016-07-07 00:00,103,,30.68,0.00,0.00,"-729,649",850.00,"2,808,351",227,"11,449","-22,867","3,538,000"
2016-07-08 00:00,136,,30.68,0.00,0.00,"-750,252",848.46,"2,787,748",848,"11,234","-20,603","3,538,000"
2016-07-09 00:00,102,,30.68,0.00,0.00,"-771,280",846.88,"2,766,720",904,"11,404","-21,028","3,538,000"
2016-07-10 00:00,102,,30.68,0.00,0.00,"-792,988",845.24,"2,745,012",590,"11,433","-21,708","3,538,000"
2016-07-11 00:00,247,,30.68,0.00,0.00,"-811,425",843.84,"2,726,575","2,229","11,278","-18,437","3,538,000"
2016-07-12 00:00,148,,30.68,0.00,0.00,"-832,259",842.25,"2,705,741","1,062","11,351","-20,834","3,538,000"
2016-07-13 00:00,176,,30.68,0.00,0.00,"-852,461",840.70,"2,685,539","1,333","11,342","-20,202","3,538,000"
2016-07-14 00:00,174,,30.68,0.00,0.00,"-870,246",839.33,"2,667,754","3,692","12,545","-17,785","3,538,000"
2016-07-15 00:00,222,,30.68,0.00,0.00,"-891,551",837.68,"2,646,449","2,237","12,627","-21,305","3,538,000"
2016-07-16 00:00,197,,30.68,0.00,0.00,"-912,992",836.01,"2,625,008","1,990","12,604","-21,441","3,538,000"
2016-07-17 00:00,196,,30.68,0.00,0.00,"-934,567",834.32,"2,603,433",517,"11,263","-21,575","3,538,000"
2016-07-18 00:00,94,,30.68,0.00,0.00,"-954,753",832.73,"2,583,247","1,100","11,247","-20,186","3,538,000"
2016-07-19 00:00,128,,30.68,0.00,0.00,"-975,583",831.08,"2,562,417",637,"11,013","-20,830","3,538,000"
2016-07-20 00:00,147,,30.68,0.00,0.00,"-994,043",829.61,"2,543,957","2,023","11,182","-18,460","3,538,000"
2016-07-21 00:00,161,,30.68,0.00,0.00,"-1,016,145",827.84,"2,521,855",381,"11,301","-22,102","3,538,000"
2016-07-22 00:00,179,,30.68,0.00,0.00,"-1,036,010",826.24,"2,501,990","1,404","11,239","-19,865","3,538,000"
2016-07-23 00:00,190,,30.68,0.00,0.00,"-1,055,271",824.68,"2,482,729","1,685","11,207","-19,261","3,538,000"
2016-07-24 00:00,189,,30.68,0.00,0.00,"-1,072,590",823.27,"2,465,410","2,475","11,079","-17,319","3,538,000"
2016-07-25 00:00,139,,30.68,0.00,0.00,"-1,092,506",821.64,"2,445,494","1,416","11,318","-19,916","3,538,000"
2016-07-26 00:00,178,,30.68,0.00,0.00,"-1,111,460",820.08,"2,426,540","2,778","12,095","-18,954","3,538,000"
2016-07-27 00:00,193,,30.68,0.00,0.00,"-1,129,902",818.55,"2,408,098","2,585","11,709","-18,442","3,538,000"
2016-07-28 00:00,199,,30.68,0.00,0.00,"-1,147,446",817.09,"2,390,554","2,759","11,465","-17,544","3,538,000"
2016-07-29 00:00,158,,30.68,0.00,0.00,"-1,165,261",815.60,"2,372,739","2,098","10,919","-17,815","3,538,000"
2016-07-30 00:00,182,,30.68,0.00,0.00,"-1,185,117",813.93,"2,352,883",886,"10,653","-19,856","3,538,000"
2016-07-31 00:00,182,,30.68,0.00,0.00,"-1,204,268",812.31,"2,333,732","1,352","10,824","-19,150","3,538,000"
2016-08-01 00:00,188,,30.68,0.00,0.00,"-1,225,184",810.53,"2,312,816",306,"10,722","-20,917","3,538,000"
2016-08-02 00:00,136,,30.68,0.00,0.00,"-1,243,642",808.95,"2,294,358","1,602","10,770","-18,458","3,538,000"
2016-08-03 00:00,161,,30.68,0.00,0.00,"-1,264,312",807.17,"2,273,688",627,"10,768","-20,670","3,538,000"
2016-08-04 00:00,153,,30.68,0.00,0.00,"-1,283,356",805.52,"2,254,644",564,"10,127","-19,044","3,538,000"
2016-08-05 00:00,123,,30.68,0.00,0.00,"-1,302,974",803.81,"2,235,026",499,"10,150","-19,618","3,538,000"
2016-08-06 00:00,111,,30.68,0.00,0.00,"-1,321,222",802.21,"2,216,778","1,246","10,392","-18,248","3,538,000"
2016-08-07 00:00,110,,30.68,0.00,0.00,"-1,340,835",800.48,"2,197,165",599,"10,376","-19,613","3,538,000"
2016-08-08 00:00,160,,30.68,0.00,0.00,"-1,357,853",798.97,"2,180,147","2,059","10,421","-17,018","3,538,000"
2016-08-09 00:00,156,,30.68,0.00,0.00,"-1,375,001",797.44,"2,162,999","1,872","10,530","-17,148","3,538,000"
2016-08-10 00:00,137,,30.68,0.00,0.00,"-1,395,276",795.62,"2,142,724",541,"10,568","-20,275","3,538,000"
2016-08-11 00:00,136,,30.68,0.00,0.00,"-1,413,320",793.99,"2,124,680","1,387","10,403","-18,044","3,538,000"
2016-08-12 00:00,122,,30.68,0.00,0.00,"-1,430,816",792.40,"2,107,184","1,324","9,968","-17,496","3,538,000"
2016-08-13 00:00,142,,30.68,0.00,0.00,"-1,447,447",790.88,"2,090,553","1,221","9,518","-16,631","3,538,000"
2016-08-14 00:00,141,,30.68,0.00,0.00,"-1,462,465",789.50,"2,075,535","2,137","9,567","-15,018","3,538,000"
2016-08-15 00:00,161,,30.68,0.00,0.00,"-1,479,349",787.94,"2,058,651","1,240","9,591","-16,884","3,538,000"
2016-08-16 00:00,139,,30.68,0.00,0.00,"-1,494,846",786.50,"2,043,154","1,808","9,482","-15,497","3,538,000"
2016-08-17 00:00,138,,30.68,0.00,0.00,"-1,507,805",785.29,"2,030,195","2,692","9,087","-12,959","3,538,000"
2016-08-18 00:00,128,,30.68,0.00,0.00,"-1,525,273",783.65,"2,012,727",356,"9,089","-17,468","3,538,000"
2016-08-19 00:00,127,,30.68,0.00,0.00,"-1,541,473",782.12,"1,996,527",389,"8,375","-16,200","3,538,000"
2016-08-20 00:00,137,,30.68,0.00,0.00,"-1,557,053",780.64,"1,980,947",595,"8,366","-15,580","3,538,000"
2016-08-21 00:00,135,,30.68,0.00,0.00,"-1,571,711",779.24,"1,966,289","1,151","8,352","-14,658","3,538,000"
2016-08-22 00:00,50,,30.68,0.00,0.00,"-1,584,836",777.98,"1,953,164","1,030","7,597","-13,125","3,538,000"
2016-08-23 00:00,104,,30.68,0.00,0.00,"-1,596,863",776.82,"1,941,137","1,283","7,242","-12,027","3,538,000"
2016-08-24 00:00,90,,30.68,0.00,0.00,"-1,609,454",775.60,"1,928,546","1,148","7,458","-12,591","3,538,000"
2016-08-25 00:00,126,,30.68,0.00,0.00,"-1,623,830",774.20,"1,914,170",573,"7,642","-14,376","3,538,000"
2016-08-26 00:00,119,,30.68,0.00,0.00,"-1,635,784",773.03,"1,902,216","1,937","7,845","-11,954","3,538,000"
2016-08-27 00:00,115,,30.68,0.00,0.00,"-1,650,524",771.58,"1,887,476",701,"8,017","-14,740","3,538,000"
2016-08-28 00:00,114,,30.68,0.00,0.00,"-1,662,457",770.40,"1,875,543","1,956","7,908","-11,933","3,538,000"
2016-08-29 00:00,39,,30.68,0.00,0.00,"-1,675,542",769.10,"1,862,458",978,"7,487","-13,085","3,538,000"
2016-08-30 00:00,62,,30.68,0.00,0.00,"-1,687,463",767.91,"1,850,537","1,132","7,080","-11,921","3,538,000"
2016-08-31 00:00,100,,30.68,0.00,0.00,"-1,698,433",766.81,"1,839,567","1,209","6,640","-10,970","3,538,000"
2016-09-01 00:00,109,,30.68,0.00,0.00,"-1,710,050",765.64,"1,827,950","1,159","6,856","-11,617","3,538,000"
2016-09-02 00:00,101,,30.68,0.00,0.00,"-1,721,220",764.51,"1,816,780","1,129","6,709","-11,170","3,538,000"
2016-09-03 00:00,93,,30.68,0.00,0.00,"-1,731,948",763.42,"1,806,052","1,032","6,347","-10,728","3,538,000"
2016-09-04 00:00,93,,30.68,0.00,0.00,"-1,743,216",762.27,"1,794,784",639,"6,226","-11,268","3,538,000"
2016-09-05 00:00,93,,30.68,0.00,0.00,"-1,753,850",761.18,"1,784,150","1,196","6,464","-10,634","3,538,000"
2016-09-06 00:00,73,,30.68,0.00,0.00,"-1,763,856",760.15,"1,774,144","1,437","6,409","-10,006","3,538,000"
2016-09-07 00:00,108,,30.68,0.00,0.00,"-1,775,194",758.98,"1,762,806",976,"6,578","-11,338","3,538,000"
2016-09-08 00:00,111,,30.68,0.00,0.00,"-1,784,067",758.06,"1,753,933","1,500","5,911","-8,873","3,538,000"
2016-09-09 00:00,82,,30.68,0.00,0.00,"-1,791,373",757.30,"1,746,627","2,254","5,807","-7,306","3,538,000"
2016-09-10 00:00,82,,30.68,0.00,0.00,"-1,798,848",756.52,"1,739,152","2,068","5,804","-7,475","3,538,000"
2016-09-11 00:00,81,,30.68,0.00,0.00,"-1,808,208",755.54,"1,729,792","1,265","5,855","-9,360","3,538,000"
2016-09-12 00:00,106,,30.68,0.00,0.00,"-1,817,247",754.59,"1,720,753","1,133","5,583","-9,039","3,538,000"
2016-09-13 00:00,71,,30.68,0.00,0.00,"-1,823,603",753.92,"1,714,397","1,959","5,092","-6,356","3,538,000"
2016-09-14 00:00,74,,30.68,0.00,0.00,"-1,831,830",753.05,"1,706,170","1,598","5,672","-8,227","3,538,000"
2016-09-15 00:00,80,,30.68,0.00,0.00,"-1,826,400",752.30,"1,699,100","1,789","5,273","-7,070","3,525,500"
2016-09-16 00:00,83,,30.68,0.00,0.00,"-1,818,225",751.84,"1,694,775","1,505","3,603","-4,325","3,513,000"
2016-09-17 00:00,80,,30.68,0.00,0.00,"-1,811,262",751.25,"1,689,238","1,576","4,288","-5,537","3,500,500"
2016-09-18 00:00,80,,30.68,0.00,0.00,"-1,804,474",750.64,"1,683,526","1,668","4,515","-5,711","3,488,000"
2016-09-19 00:00,168,,30.68,0.00,0.00,"-1,797,951",750.00,"1,677,549","1,518","4,410","-5,978","3,475,500"
2016-09-20 00:00,127,,30.68,0.00,0.00,"-1,792,530",749.24,"1,670,470","1,063","4,411","-7,079","3,463,000"
2016-09-21 00:00,120,,30.68,0.00,0.00,"-1,785,696",748.63,"1,664,804","1,677","4,413","-5,666","3,450,500"
2016-09-22 00:00,76,,30.68,0.00,0.00,"-1,779,034",748.00,"1,658,966","1,547","4,461","-5,838","3,438,000"
2016-09-23 00:00,85,,30.68,0.00,0.00,"-1,771,711",747.44,"1,653,789","1,683","4,162","-5,177","3,425,500"
2016-09-24 00:00,78,,30.68,0.00,0.00,"-1,764,008",746.92,"1,648,992","1,570","3,910","-4,797","3,413,000"
2016-09-25 00:00,94,,30.68,0.00,0.00,"-1,755,743",746.46,"1,644,757","1,871","3,912","-4,235","3,400,500"
2016-09-26 00:00,128,,30.68,0.00,0.00,"-1,747,471",746.00,"1,640,529","1,959","3,963","-4,228","3,388,000"
2016-09-27 00:00,118,,30.68,0.00,0.00,"-1,739,649",745.49,"1,635,851","1,778","4,018","-4,678","3,375,500"
2016-09-28 00:00,99,,30.68,0.00,0.00,"-1,733,007",744.85,"1,629,993","1,098","3,998","-5,858","3,363,000"
2016-09-29 00:00,99,,30.68,0.00,0.00,"-1,725,346",744.32,"1,625,154","1,753","4,047","-4,839","3,350,500"
2016-09-30 00:00,102,,30.68,,0.00,"-1,731,540",743.64,"1,618,960",749,"3,815","-6,194","3,350,500"
2016-10-01 00:00,62,,0.00,0.00,0.00,"-1,723,766",743.12,"1,614,234","1,771","4,045","-4,726","3,338,000"
